transaction_id,student_id,book_id,issue_date,return_date,status
T14628,S0938,B04874,2025-07-16,2025-10-15,Issued
T14629,S0134,B02686,2025-01-01,2025-08-05,Issued
T14630,S0293,B01626,2024-10-07,2026-05-15,Issued
T14631,S0623,B01123,2025-06-15,2025-12-12,Late Return
T14632,S0983,B04827,2025-09-05,2025-12-26,Issued
T14633,S0872,B01499,2026-06-10,2026-06-24,Issued
T14634,S0363,B01605,2024-08-23,2025-10-18,Late Return
T14635,S0543,B01913,2026-03-08,2026-05-25,Late Return
T14636,S0081,B00481,2025-10-29,2026-02-02,Issued
T14637,S0454,B02604,2026-02-19,2026-07-08,Late Return
T14638,S0001,B00300,2026-05-06,2026-05-23,Late Return
T14639,S0720,B03061,2026-03-14,2026-07-03,Returned
T14640,S0104,B01113,2024-07-18,2026-05-04,Late Return
T14641,S0077,B04975,2025-09-23,2025-10-05,Late Return
T14642,S0931,B02788,2025-10-01,2026-08-02,Returned
T14643,S0194,B04883,2026-02-10,2026-05-31,Returned
T14644,S0484,B01604,2026-05-21,2026-07-02,Returned
T14645,S0694,B01496,2026-07-09,2026-08-09,Returned
T14646,S0518,B03645,2026-01-28,2026-05-23,Late Return
T14647,S0294,B02281,2025-04-04,2026-03-31,Issued
T14648,S0550,B01608,2025-11-25,2026-01-30,Issued
T14649,S0571,B04778,2025-11-04,2026-01-08,Issued
T14650,S0536,B03519,2025-08-16,2026-01-19,Late Return
T14651,S0205,B03693,2024-09-07,2026-05-29,Returned
T14652,S0838,B01218,2025-09-04,2025-11-21,Issued
T14653,S0412,B04010,2026-04-07,2026-08-06,Late Return
T14654,S0363,B02159,2025-11-23,2026-06-23,Issued
T14655,S0695,B02150,2025-09-15,2025-12-10,Late Return
T14656,S0608,B00377,2025-02-04,2025-08-30,Late Return
T14657,S0578,B04467,2025-02-20,2025-09-17,Late Return
T14658,S0920,B02310,2025-07-23,2025-11-08,Returned
T14659,S0266,B00555,2026-04-18,2026-04-21,Returned
T14660,S0927,B04486,2025-02-07,2026-07-02,Late Return
T14661,S0079,B01347,2025-09-08,2025-11-17,Late Return
T14662,S0142,B04894,2026-04-16,2026-05-26,Issued
T14663,S0077,B02136,2025-08-17,2026-02-27,Late Return
T14664,S0171,B03715,2025-06-28,2025-08-03,Returned
T14665,S0992,B01089,2025-07-23,2026-01-12,Late Return
T14666,S0709,B00244,2025-06-29,2025-06-29,Returned
T14667,S0620,B00665,2025-01-05,2026-01-24,Late Return
T14668,S0464,B02309,2024-08-09,2025-02-21,Returned
T14669,S0886,B03948,2024-11-07,2025-10-14,Returned
T14670,S0507,B02924,2025-09-03,2025-11-20,Returned
T14671,S0620,B02049,2025-01-18,2026-01-06,Issued
T14672,S0926,B02069,2025-12-11,2026-05-13,Issued
T14673,S0632,B02217,2025-07-24,2026-02-02,Returned
T14674,S0888,B03301,2026-01-06,2026-05-01,Returned
T14675,S0182,B01590,2026-03-13,2026-08-06,Late Return
T14676,S0318,B04041,2026-01-24,2026-05-01,Issued
T14677,S0065,B03156,2025-05-22,2026-05-17,Returned
T14678,S0454,B02262,2026-04-04,2026-06-08,Late Return
T14679,S0269,B04299,2025-01-03,2025-04-06,Returned
T14680,S0704,B03742,2026-01-02,2026-08-03,Returned
T14681,S0514,B01872,2025-02-13,2026-06-09,Late Return
T14682,S0730,B01217,2026-04-07,2026-07-16,Returned
T14683,S0817,B04185,2025-09-03,2025-12-01,Late Return
T14684,S0450,B01359,2025-08-28,2026-02-26,Returned
T14685,S0621,B03506,2025-01-23,2025-08-06,Returned
T14686,S0769,B01799,2024-07-21,2025-10-08,Issued
T14687,S0337,B00766,2026-06-29,2026-06-29,Returned
T14688,S0751,B04551,2026-01-03,2026-04-29,Late Return
T14689,S0591,B01271,2025-03-02,2026-04-29,Returned
T14690,S0308,B03698,2025-02-28,2025-12-19,Late Return
T14691,S0848,B04226,2024-12-31,2025-10-05,Returned
T14692,S0593,B03659,2025-10-28,2026-06-23,Returned
T14693,S0666,B04453,2025-05-18,2026-07-25,Issued
T14694,S0556,B02027,2025-02-18,2026-01-19,Late Return
T14695,S0251,B03571,2025-04-02,2025-11-20,Late Return
T14696,S0203,B02996,2026-04-25,2026-07-14,Returned
T14697,S0813,B02960,2025-09-01,2026-06-21,Late Return
T14698,S0697,B04934,2025-08-27,2026-05-31,Returned
T14699,S0167,B02004,2024-07-25,2025-03-08,Late Return
T14700,S0647,B00174,2024-12-01,2026-03-25,Late Return
T14701,S0341,B02059,2024-10-12,2025-06-19,Returned
T14702,S0908,B00664,2025-02-27,2026-07-23,Returned
T14703,S0255,B01452,2024-11-11,2025-08-31,Issued
T14704,S0578,B00570,2025-08-13,2026-06-12,Returned
T14705,S0881,B02053,2026-01-23,2026-06-23,Returned
T14706,S0680,B01917,2024-12-08,2025-10-17,Returned
T14707,S0947,B00671,2026-03-22,2026-03-30,Returned
T14708,S0884,B01899,2025-04-13,2026-06-02,Issued
T14709,S0025,B02118,2024-11-24,2026-01-24,Returned
T14710,S0380,B04287,2025-12-17,2026-08-04,Issued
T14711,S0837,B03872,2025-12-30,2026-02-06,Late Return
T14712,S0442,B03844,2025-04-14,2026-01-10,Returned
T14713,S0608,B02642,2024-08-10,2025-01-19,Issued
T14714,S0721,B00125,2024-10-01,2025-04-06,Late Return
T14715,S0651,B01820,2024-10-03,2024-12-24,Issued
T14716,S0064,B03810,2025-10-18,2026-06-22,Issued
T14717,S0702,B04854,2025-06-10,2026-03-02,Issued
T14718,S0642,B00789,2026-03-26,2026-07-08,Issued
T14719,S0602,B03159,2024-11-24,2026-05-25,Returned
T14720,S0142,B04151,2025-03-29,2025-08-09,Returned
T14721,S0801,B01686,2026-01-05,2026-06-17,Late Return
T14722,S0419,B02051,2025-09-06,2026-02-13,Issued
T14723,S0456,B01837,2024-11-16,2026-04-26,Late Return
T14724,S0061,B01135,2024-10-27,2026-04-12,Issued
T14725,S0817,B03071,2026-04-30,2026-07-28,Returned
T14726,S0344,B00812,2026-03-14,2026-07-24,Late Return
T14727,S0381,B02979,2026-01-30,2026-02-13,Late Return
T14728,S0120,B00379,2025-06-27,2025-08-24,Late Return
T14729,S0369,B01445,2025-03-04,2025-06-09,Late Return
T14730,S0405,B02729,2025-12-24,2026-01-23,Late Return
T14731,S0357,B04460,2026-03-14,2026-05-20,Returned
T14732,S0187,B00370,2024-12-23,2025-12-03,Returned
T14733,S0473,B03829,2024-07-30,2025-10-02,Returned
T14734,S0349,B04059,2025-06-23,2025-07-20,Late Return
T14735,S0476,B03233,2025-09-28,2026-01-13,Returned
T14736,S0139,B02986,2024-08-06,2026-06-05,Issued
T14737,S0515,B04667,2025-03-03,2025-04-05,Issued
T14738,S0822,B03866,2026-07-07,2026-08-14,Late Return
T14739,S0536,B04968,2026-03-16,2026-04-20,Returned
T14740,S0766,B00235,2025-07-14,2026-07-06,Returned
T14741,S0493,B03130,2024-10-06,2026-03-01,Returned
T14742,S0631,B02383,2025-04-10,2025-08-11,Returned
T14743,S0430,B01355,2024-11-14,2025-04-27,Returned
T14744,S0738,B01461,2026-02-07,2026-02-22,Late Return
T14745,S0615,B02925,2026-06-20,2026-07-24,Late Return
T14746,S0079,B01212,2024-08-01,2024-08-14,Returned
T14747,S0392,B03059,2024-09-24,2025-08-31,Returned
T14748,S0487,B02351,2025-05-14,2026-06-09,Late Return
T14749,S0328,B04077,2025-08-29,2025-12-05,Late Return
T14750,S0985,B04465,2024-10-09,2025-04-17,Returned
T14751,S0084,B02974,2025-04-13,2026-06-03,Issued
T14752,S0260,B03839,2025-01-29,2025-07-18,Returned
T14753,S0820,B03847,2025-01-24,2026-04-20,Returned
T14754,S0501,B01827,2025-07-27,2026-04-02,Returned
T14755,S0081,B03971,2025-04-29,2025-09-07,Issued
T14756,S0546,B04650,2025-03-30,2026-05-16,Late Return
T14757,S0821,B02104,2026-01-27,2026-08-06,Late Return
T14758,S0528,B02903,2025-08-08,2026-07-10,Late Return
T14759,S0946,B00595,2025-07-31,2025-12-07,Returned
T14760,S0280,B00830,2025-04-12,2026-01-21,Returned
T14761,S0652,B00115,2025-08-30,2025-12-08,Issued
T14762,S0363,B00493,2026-03-30,2026-06-02,Issued
T14763,S0358,B04040,2025-01-19,2025-08-08,Late Return
T14764,S0954,B01038,2024-12-15,2024-12-28,Returned
T14765,S0781,B03849,2024-11-04,2026-08-15,Issued
T14766,S0122,B02988,2025-09-03,2025-09-29,Late Return
T14767,S0213,B03077,2024-11-10,2025-03-29,Issued
T14768,S0760,B04848,2026-02-21,2026-04-25,Issued
T14769,S0441,B02595,2026-03-22,2026-08-07,Issued
T14770,S0379,B03149,2026-03-10,2026-05-01,Returned
T14771,S0066,B04880,2026-02-26,2026-07-07,Returned
T14772,S0719,B00421,2025-04-21,2025-10-03,Issued
T14773,S0931,B02155,2025-06-09,2026-07-09,Issued
T14774,S0993,B03203,2026-06-02,2026-06-20,Issued
T14775,S0623,B02369,2025-12-24,2026-02-02,Issued
T14776,S0161,B01986,2024-08-23,2025-01-05,Issued
T14777,S0214,B01467,2024-09-30,2025-03-28,Returned
T14778,S0520,B01027,2025-09-17,2026-01-31,Issued
T14779,S0311,B04169,2026-03-16,2026-07-24,Returned
T14780,S0814,B00810,2025-12-16,2026-06-07,Issued
T14781,S0575,B02514,2024-09-18,2025-02-10,Late Return
T14782,S0363,B03140,2026-03-14,2026-06-24,Issued
T14783,S0511,B00852,2024-07-18,2024-12-11,Returned
T14784,S0239,B02748,2025-04-12,2026-01-19,Late Return
T14785,S0917,B00559,2024-07-19,2026-03-23,Returned
T14786,S0334,B03036,2025-03-29,2026-03-18,Late Return
T14787,S0760,B02147,2025-04-01,2025-08-02,Returned
T14788,S0825,B01644,2024-12-10,2025-05-23,Returned
T14789,S0472,B03546,2026-04-04,2026-06-02,Issued
T14790,S0770,B04696,2024-11-12,2024-11-28,Issued
T14791,S0320,B03498,2026-05-11,2026-08-11,Late Return
T14792,S0245,B04392,2026-04-04,2026-04-09,Issued
T14793,S0865,B04332,2025-02-01,2025-12-15,Late Return
T14794,S0279,B03117,2026-05-04,2026-08-09,Returned
T14795,S0436,B03830,2025-12-03,2026-07-30,Late Return
T14796,S0367,B03434,2024-09-23,2025-09-04,Issued
T14797,S0752,B00229,2024-09-14,2025-08-12,Returned
T14798,S0064,B02532,2025-06-14,2025-10-24,Late Return
T14799,S0079,B00446,2025-09-16,2026-05-22,Issued
T14800,S0463,B04634,2025-06-05,2026-03-28,Returned
T14801,S0754,B04367,2024-11-16,2026-02-25,Late Return
T14802,S0032,B03782,2025-04-06,2026-03-15,Returned
T14803,S0324,B03494,2026-05-11,2026-08-13,Late Return
T14804,S0758,B00046,2025-02-18,2026-05-24,Late Return
T14805,S0633,B00330,2025-10-25,2026-02-09,Late Return
T14806,S0225,B04958,2024-12-27,2025-11-22,Issued
T14807,S0462,B01376,2026-01-04,2026-03-19,Late Return
T14808,S0054,B03889,2024-08-19,2025-06-19,Returned
T14809,S0707,B02110,2025-10-23,2026-01-29,Late Return
T14810,S0909,B03799,2024-08-15,2025-08-10,Late Return
T14811,S0175,B00078,2024-09-30,2026-07-20,Issued
T14812,S0273,B04182,2025-01-15,2025-07-05,Late Return
T14813,S0218,B02478,2025-03-07,2025-05-17,Late Return
T14814,S0105,B02210,2025-07-31,2026-08-01,Returned
T14815,S0819,B03918,2026-04-27,2026-05-13,Returned
T14816,S0684,B02149,2025-08-13,2026-03-06,Late Return
T14817,S0718,B01719,2024-10-24,2024-10-30,Returned
T14818,S0013,B00572,2024-11-16,2024-12-05,Issued
T14819,S0763,B04907,2025-06-25,2025-08-19,Returned
T14820,S0814,B01050,2024-07-20,2026-05-10,Returned
T14821,S0726,B02715,2024-11-23,2025-10-22,Returned
T14822,S0622,B00025,2024-09-14,2025-04-09,Late Return
T14823,S0694,B03368,2025-12-23,2026-05-03,Issued
T14824,S0222,B02309,2024-12-21,2026-06-03,Issued
T14825,S0963,B02319,2025-05-14,2025-07-23,Returned
T14826,S0179,B01431,2025-06-06,2025-12-19,Late Return
T14827,S0570,B01113,2026-04-15,2026-06-10,Issued
T14828,S0077,B04206,2025-11-18,2025-11-21,Issued
T14829,S0608,B03842,2024-08-09,2025-10-19,Late Return
T14830,S0220,B01808,2024-08-15,2026-01-10,Returned
T14831,S0227,B04881,2026-01-06,2026-06-13,Returned
T14832,S0891,B01217,2026-04-13,2026-07-28,Returned
T14833,S0536,B01689,2026-02-07,2026-05-27,Issued
T14834,S0004,B03032,2025-04-03,2025-04-08,Late Return
T14835,S0948,B04872,2024-08-01,2025-01-06,Returned
T14836,S0626,B03016,2026-05-13,2026-05-21,Issued
T14837,S0132,B03012,2025-01-23,2026-06-15,Issued
T14838,S0133,B03629,2024-12-09,2026-06-08,Late Return
T14839,S0142,B03143,2024-08-24,2025-07-27,Late Return
T14840,S0380,B03196,2024-09-14,2025-12-18,Returned
T14841,S0148,B03395,2026-04-24,2026-05-15,Issued
T14842,S0113,B00178,2025-01-18,2025-08-07,Issued
T14843,S0802,B01432,2024-09-30,2025-07-03,Returned
T14844,S0341,B02817,2025-06-12,2025-07-01,Late Return
T14845,S0964,B01712,2025-11-02,2026-07-10,Issued
T14846,S0463,B01678,2025-10-05,2025-11-04,Late Return
T14847,S0091,B02688,2025-01-07,2026-03-04,Returned
T14848,S0827,B00080,2026-01-24,2026-05-28,Returned
T14849,S0206,B01063,2025-08-20,2026-01-04,Late Return
T14850,S0738,B01643,2025-03-31,2025-04-04,Returned
T14851,S0837,B00709,2025-10-04,2026-06-08,Returned
T14852,S0354,B00466,2025-05-11,2026-01-27,Issued
T14853,S0547,B04481,2025-02-16,2026-05-31,Issued
T14854,S0565,B04833,2025-01-30,2025-04-12,Returned
T14855,S0562,B04165,2024-09-15,2025-03-13,Late Return
T14856,S0270,B03791,2026-05-30,2026-07-29,Late Return
T14857,S0764,B03721,2025-01-16,2025-05-28,Issued
T14858,S0220,B00724,2025-06-15,2025-09-23,Issued
T14859,S0820,B02420,2024-12-04,2025-06-02,Late Return
T14860,S0770,B00637,2024-09-01,2025-07-01,Late Return
T14861,S0825,B02847,2024-09-01,2026-08-04,Late Return
T14862,S0819,B02911,2025-05-09,2026-01-01,Issued
T14863,S0793,B04376,2025-09-28,2026-02-15,Issued
T14864,S0499,B03245,2026-03-02,2026-05-15,Late Return
T14865,S0278,B03596,2025-01-22,2026-05-10,Issued
T14866,S0432,B04811,2025-12-28,2026-06-30,Late Return
T14867,S0685,B00218,2025-08-25,2025-11-20,Returned
T14868,S0007,B02524,2024-10-16,2025-08-12,Returned
T14869,S0048,B02442,2025-02-23,2025-07-27,Late Return
T14870,S0387,B01073,2025-09-24,2025-09-26,Late Return
T14871,S0498,B01440,2026-06-17,2026-06-26,Late Return
T14872,S0876,B00784,2025-01-16,2025-05-04,Issued
T14873,S0464,B02438,2024-09-10,2024-11-02,Returned
T14874,S0673,B00107,2025-05-24,2026-07-10,Late Return
T14875,S0524,B03892,2026-07-08,2026-08-08,Issued
T14876,S0340,B04593,2025-06-08,2025-08-08,Returned
T14877,S0238,B02012,2025-09-30,2026-07-09,Returned
T14878,S0213,B00882,2024-07-18,2026-08-08,Issued
T14879,S0248,B00196,2025-01-08,2026-04-24,Issued
T14880,S0103,B04734,2025-08-13,2026-02-13,Issued
T14881,S0825,B02297,2026-03-06,2026-07-09,Returned
T14882,S0434,B04849,2026-06-20,2026-08-10,Late Return
T14883,S0642,B03787,2024-07-17,2025-07-11,Returned
T14884,S0853,B01343,2024-09-30,2025-11-30,Returned
T14885,S0524,B02451,2026-03-26,2026-07-05,Issued
T14886,S0841,B01851,2025-12-23,2026-05-29,Issued
T14887,S0657,B04600,2024-08-25,2026-06-06,Returned
T14888,S0046,B02136,2025-01-22,2026-06-26,Late Return
T14889,S0166,B01825,2024-11-16,2025-07-17,Issued
T14890,S0555,B00570,2025-01-30,2026-04-04,Issued
T14891,S0067,B02473,2025-01-06,2025-02-05,Returned
T14892,S0915,B04025,2025-11-02,2026-03-02,Late Return
T14893,S0912,B02922,2024-08-21,2026-07-30,Returned
T14894,S0977,B00553,2025-05-07,2025-11-11,Late Return
T14895,S0426,B04623,2025-06-08,2026-01-29,Issued
T14896,S0405,B02664,2024-10-30,2025-05-03,Issued
T14897,S0140,B01828,2026-05-24,2026-08-07,Returned
T14898,S0374,B04662,2025-01-09,2026-02-05,Issued
T14899,S0461,B03719,2024-12-21,2025-03-21,Issued
T14900,S0342,B04908,2025-09-27,2026-01-28,Late Return
T14901,S0768,B03636,2025-02-27,2026-07-17,Returned
T14902,S0720,B02971,2025-09-06,2026-01-23,Returned
T14903,S0973,B04967,2025-04-30,2025-12-10,Returned
T14904,S0376,B04602,2025-10-29,2026-08-07,Late Return
T14905,S0359,B03639,2026-05-20,2026-07-11,Late Return
T14906,S0986,B04181,2024-12-03,2026-02-19,Late Return
T14907,S0705,B04136,2025-03-15,2026-05-05,Issued
T14908,S0611,B02095,2025-11-14,2026-05-26,Returned
T14909,S0437,B00704,2024-08-26,2025-11-27,Issued
T14910,S0417,B03299,2026-02-03,2026-03-02,Returned
T14911,S0431,B03677,2026-02-05,2026-03-25,Late Return
T14912,S0384,B01190,2026-01-23,2026-02-11,Returned
T14913,S0046,B04823,2026-04-24,2026-07-31,Issued
T14914,S0904,B03899,2025-07-25,2025-11-27,Late Return
T14915,S0065,B01048,2026-03-31,2026-06-17,Late Return
T14916,S0407,B03140,2025-12-06,2026-06-13,Returned
T14917,S0048,B00152,2025-04-22,2025-11-12,Late Return
T14918,S0529,B00946,2024-07-28,2026-05-15,Issued
T14919,S0446,B02505,2026-07-09,2026-07-13,Returned
T14920,S0268,B00340,2024-08-23,2026-04-04,Returned
T14921,S0773,B00007,2024-08-28,2026-03-04,Late Return
T14922,S0536,B01708,2025-02-28,2026-02-14,Issued
T14923,S0299,B03212,2024-08-24,2024-11-15,Issued
T14924,S0150,B03541,2025-08-23,2026-02-02,Returned
T14925,S0134,B02394,2025-12-24,2026-02-26,Issued
T14926,S0321,B01925,2025-03-22,2026-01-10,Returned
T14927,S0001,B03235,2025-12-20,2026-02-15,Late Return
T14928,S0901,B04821,2025-04-22,2026-06-03,Returned
T14929,S0995,B04760,2024-08-07,2026-03-16,Returned
T14930,S0009,B04402,2024-12-26,2025-08-02,Issued
T14931,S0510,B04226,2025-01-13,2025-11-20,Returned
T14932,S0724,B02009,2025-03-22,2026-05-23,Issued
T14933,S0409,B01077,2025-08-17,2026-07-12,Issued
T14934,S0146,B04825,2025-10-30,2026-02-03,Late Return
T14935,S0191,B03450,2025-02-06,2025-12-01,Late Return
T14936,S0731,B02732,2026-06-12,2026-08-07,Returned
T14937,S0289,B00763,2025-03-08,2025-08-19,Late Return
T14938,S0139,B02281,2024-08-07,2024-08-26,Returned
T14939,S0984,B02026,2024-08-27,2026-02-23,Returned
T14940,S0082,B01952,2025-01-08,2025-09-18,Late Return
T14941,S0038,B03397,2025-03-18,2025-10-15,Returned
T14942,S0831,B03622,2024-09-24,2025-04-06,Issued
T14943,S0390,B01388,2024-08-15,2026-02-27,Late Return
T14944,S0450,B03850,2024-09-08,2025-12-29,Issued
T14945,S0371,B04782,2025-01-04,2025-02-24,Late Return
T14946,S0264,B03158,2025-12-06,2026-03-10,Late Return
T14947,S0464,B02469,2026-03-18,2026-05-19,Late Return
T14948,S0586,B02575,2025-08-21,2026-02-03,Issued
T14949,S0272,B00023,2025-02-26,2025-12-11,Returned
T14950,S0149,B02658,2025-10-07,2026-04-16,Returned
T14951,S0362,B04075,2026-06-23,2026-07-06,Returned
T14952,S0240,B03144,2025-03-30,2025-07-04,Returned
T14953,S0565,B03760,2024-12-22,2026-02-20,Late Return
T14954,S0989,B03025,2025-06-20,2026-07-28,Late Return
T14955,S0954,B02732,2026-02-08,2026-02-10,Issued
T14956,S0469,B00964,2024-10-07,2026-03-24,Late Return
T14957,S0685,B00381,2025-09-21,2026-07-14,Returned
T14958,S0726,B02195,2026-04-12,2026-06-22,Issued
T14959,S0460,B01248,2025-01-21,2025-08-14,Late Return
T14960,S0351,B01326,2024-12-21,2026-03-01,Issued
T14961,S0794,B03212,2026-06-10,2026-07-28,Returned
T14962,S0972,B03860,2025-11-08,2026-06-23,Late Return
T14963,S0862,B02684,2026-05-07,2026-05-30,Issued
T14964,S0701,B02850,2024-12-23,2025-11-06,Returned
T14965,S0409,B01844,2026-02-19,2026-03-20,Late Return
T14966,S0374,B00729,2026-05-25,2026-07-15,Issued
T14967,S0774,B04408,2024-10-05,2025-01-07,Late Return
T14968,S0037,B02145,2025-01-26,2025-03-31,Returned
T14969,S0061,B04267,2025-12-08,2025-12-21,Late Return
T14970,S0612,B01095,2025-01-27,2025-03-12,Issued
T14971,S0653,B02535,2025-11-20,2026-04-21,Returned
T14972,S0365,B02785,2026-02-02,2026-06-17,Issued
T14973,S0135,B04466,2026-03-27,2026-05-09,Late Return
T14974,S0919,B02479,2026-03-16,2026-06-04,Issued
T14975,S0798,B01609,2025-11-06,2025-12-17,Returned
T14976,S0261,B03252,2025-05-25,2025-08-21,Issued
T14977,S0014,B04622,2025-08-02,2025-10-06,Issued
T14978,S0495,B02825,2025-05-24,2025-06-14,Late Return
T14979,S0681,B04904,2026-07-05,2026-08-11,Late Return
T14980,S0587,B02112,2024-09-08,2025-03-12,Late Return
T14981,S0401,B00870,2025-02-05,2025-04-28,Returned
T14982,S0520,B03202,2025-03-05,2026-08-02,Returned
T14983,S0801,B02055,2025-08-01,2025-10-13,Returned
T14984,S0327,B03744,2025-07-13,2026-02-11,Issued
T14985,S0013,B01698,2024-08-15,2025-01-14,Late Return
T14986,S0784,B02675,2026-03-31,2026-08-07,Issued
T14987,S0781,B04847,2026-03-15,2026-07-18,Issued
T14988,S0955,B04420,2025-05-03,2026-03-06,Returned
T14989,S0290,B01714,2024-07-17,2024-09-09,Returned
T14990,S0704,B00261,2025-09-23,2026-08-01,Returned
T14991,S0297,B02773,2024-09-08,2026-07-27,Returned
T14992,S0515,B02099,2025-12-21,2026-06-29,Late Return
T14993,S0725,B03867,2025-02-08,2025-05-16,Issued
T14994,S0569,B03799,2025-11-28,2025-12-09,Issued
T14995,S0315,B04028,2025-09-29,2026-02-10,Issued
T14996,S0640,B01094,2026-02-22,2026-06-24,Returned
T14997,S0272,B03737,2025-10-14,2026-05-13,Issued
T14998,S0852,B03971,2026-01-05,2026-07-28,Late Return
T14999,S0122,B03472,2026-02-06,2026-04-03,Late Return
T15000,S0947,B01487,2025-09-19,2026-02-20,Issued
T15001,S0593,B03873,2026-04-24,2026-05-18,Issued
T15002,S0157,B02668,2024-11-09,2025-08-12,Late Return
T15003,S0755,B04102,2024-08-11,2025-03-23,Issued
T15004,S0997,B02280,2026-01-15,2026-02-14,Issued
T15005,S0877,B02884,2025-05-09,2025-12-07,Issued
T15006,S0064,B03885,2024-09-10,2025-11-06,Late Return
T15007,S0092,B03930,2025-02-15,2025-07-04,Late Return
T15008,S0934,B02381,2026-03-01,2026-07-12,Late Return
T15009,S0356,B03062,2025-12-14,2025-12-15,Late Return
T15010,S0578,B03783,2025-05-24,2025-06-28,Issued
T15011,S0074,B04696,2025-04-15,2025-06-22,Issued
T15012,S0855,B03754,2025-05-17,2025-06-27,Issued
T15013,S0786,B02840,2025-11-26,2026-04-10,Issued
T15014,S0132,B01504,2026-02-11,2026-03-19,Returned
T15015,S0925,B01312,2025-09-21,2026-01-31,Issued
T15016,S0665,B00102,2024-09-08,2025-03-20,Returned
T15017,S0965,B02930,2025-07-04,2026-08-01,Issued
T15018,S0923,B04146,2024-09-20,2025-03-31,Issued
T15019,S0793,B04520,2025-06-17,2025-11-08,Issued
T15020,S0503,B00264,2026-01-03,2026-07-20,Returned
T15021,S0839,B04475,2025-04-06,2025-04-13,Returned
T15022,S0028,B01710,2026-01-05,2026-08-15,Returned
T15023,S0485,B01489,2025-08-28,2026-03-19,Issued
T15024,S0258,B02833,2025-06-13,2026-05-06,Late Return
T15025,S0350,B01508,2025-08-11,2025-12-15,Returned
T15026,S0146,B00263,2025-04-13,2025-05-21,Returned
T15027,S0760,B00701,2025-09-02,2025-09-27,Late Return
T15028,S0999,B03037,2025-07-15,2026-01-03,Issued
T15029,S0056,B03403,2025-12-15,2026-04-22,Late Return
T15030,S0747,B04911,2024-11-09,2026-07-13,Issued
T15031,S0123,B04118,2025-11-27,2026-03-24,Issued
T15032,S0127,B04948,2025-04-30,2026-05-01,Issued
T15033,S0155,B02958,2024-09-08,2026-06-28,Returned
T15034,S0699,B04019,2026-05-27,2026-07-25,Late Return
T15035,S0294,B04274,2024-08-22,2025-09-23,Returned
T15036,S0757,B04156,2025-02-14,2025-07-28,Late Return
T15037,S0543,B03614,2025-08-02,2026-03-07,Late Return
T15038,S0037,B00923,2024-08-12,2025-06-24,Issued
T15039,S0451,B00265,2025-09-16,2026-02-13,Late Return
T15040,S0707,B02062,2026-06-05,2026-07-28,Issued
T15041,S0300,B04403,2024-10-16,2025-11-09,Late Return
T15042,S0770,B04806,2025-12-11,2026-01-26,Returned
T15043,S0514,B03981,2025-03-24,2026-03-20,Issued
T15044,S0737,B03902,2024-08-02,2024-10-09,Returned
