book_id,book_name,author,publisher,publication_year
B04458,Digital Logic,Cormen,McGraw Hill,2018
B04459,Cloud Computing,Tanenbaum,Oxford,2026
B04460,Discrete Mathematics,Galvin,McGraw Hill,2018
B04461,Statistics,Tanenbaum,Springer,2010
B04462,Deep Learning,James,Oxford,2017
B04463,Deep Learning,Goodfellow,Wiley,2012
B04464,Data Mining,Tanenbaum,Pearson,2018
B04465,Statistics,Galvin,McGraw Hill,2022
B04466,Digital Logic,Korth,McGraw Hill,2010
B04467,Deep Learning,James,Oxford,2012
B04468,Deep Learning,Cormen,Wiley,2025
B04469,Data Mining,Korth,Pearson,2024
B04470,Discrete Mathematics,Ross,Springer,2016
B04471,Deep Learning,James,McGraw Hill,2017
B04472,Machine Learning,Tanenbaum,Wiley,2022
B04473,Python Programming,Sutton,Wiley,2023
B04474,Data Mining,Sutton,Oxford,2021
B04475,Digital Logic,Goodfellow,Springer,2021
B04476,Deep Learning,Galvin,Oxford,2012
B04477,Software Engineering,Tanenbaum,McGraw Hill,2010
B04478,Cyber Security,Galvin,Pearson,2021
B04479,Microprocessors,James,Pearson,2020
B04480,Python Programming,Galvin,Pearson,2021
B04481,Algorithms,James,Wiley,2023
B04482,Java Programming,Galvin,McGraw Hill,2013
B04483,Algorithms,Galvin,Springer,2018
B04484,Python Programming,Cormen,Pearson,2020
B04485,Python Programming,Ross,McGraw Hill,2016
B04486,Algorithms,Korth,Oxford,2023
B04487,Compiler Design,Sutton,Pearson,2012
B04488,Data Structures,Galvin,McGraw Hill,2010
B04489,Microprocessors,Sutton,Wiley,2017
B04490,Algorithms,James,Wiley,2010
B04491,Artificial Intelligence,James,Oxford,2019
B04492,Operating Systems,Korth,Wiley,2010
B04493,Operating Systems,Goodfellow,Springer,2021
B04494,Discrete Mathematics,Goodfellow,McGraw Hill,2025
B04495,Algorithms,Tanenbaum,Oxford,2012
B04496,Big Data,James,Oxford,2020
B04497,Database Management Systems,James,Pearson,2012
B04498,Digital Logic,Stallings,Oxford,2024
B04499,Deep Learning,Ross,Wiley,2025
B04500,Big Data,Cormen,Pearson,2019
B04501,Cloud Computing,Cormen,Springer,2012
B04502,Big Data,Silberschatz,McGraw Hill,2021
B04503,Digital Logic,Tanenbaum,McGraw Hill,2018
B04504,Machine Learning,Galvin,McGraw Hill,2018
B04505,Big Data,Sutton,McGraw Hill,2026
B04506,Compiler Design,Sutton,Springer,2020
B04507,Machine Learning,Sutton,Oxford,2022
B04508,Artificial Intelligence,Sutton,Oxford,2012
B04509,Software Engineering,Sutton,Wiley,2013
B04510,Data Mining,Tanenbaum,Wiley,2021
B04511,Data Mining,Tanenbaum,McGraw Hill,2025
B04512,Java Programming,Cormen,Wiley,2022
B04513,Database Management Systems,Sutton,Wiley,2023
B04514,Data Mining,Silberschatz,Oxford,2016
B04515,Statistics,Silberschatz,Oxford,2014
B04516,Artificial Intelligence,Stallings,Springer,2011
B04517,Big Data,Sutton,McGraw Hill,2026
B04518,Cloud Computing,Korth,Wiley,2022
B04519,Compiler Design,Cormen,Springer,2026
B04520,Data Mining,Cormen,Springer,2017
B04521,Data Mining,Tanenbaum,Pearson,2023
B04522,Data Mining,Goodfellow,Pearson,2014
B04523,Digital Logic,Korth,Oxford,2023
B04524,Machine Learning,Stallings,Springer,2024
B04525,Discrete Mathematics,Silberschatz,Pearson,2011
B04526,Big Data,Stallings,Wiley,2022
B04527,Computer Networks,Tanenbaum,Pearson,2023
B04528,Discrete Mathematics,Silberschatz,Springer,2014
B04529,Python Programming,Ross,McGraw Hill,2011
B04530,Microprocessors,Korth,McGraw Hill,2018
B04531,Java Programming,Ross,Springer,2010
B04532,Algorithms,Goodfellow,Wiley,2017
B04533,Artificial Intelligence,Sutton,Springer,2023
B04534,Discrete Mathematics,Tanenbaum,Pearson,2015
B04535,Algorithms,Sutton,Pearson,2019
B04536,Data Mining,Korth,Wiley,2013
B04537,Artificial Intelligence,Galvin,Oxford,2022
B04538,Python Programming,Sutton,Wiley,2024
B04539,Deep Learning,Goodfellow,Pearson,2012
B04540,Discrete Mathematics,Stallings,Wiley,2017
B04541,Deep Learning,Stallings,Pearson,2011
B04542,Big Data,Sutton,McGraw Hill,2018
B04543,Compiler Design,Goodfellow,Oxford,2015
B04544,Algorithms,Silberschatz,Pearson,2015
B04545,Computer Networks,Goodfellow,Wiley,2023
B04546,Machine Learning,Silberschatz,Wiley,2017
B04547,Data Structures,Sutton,Springer,2022
B04548,Data Structures,Ross,Springer,2024
B04549,Python Programming,Ross,Oxford,2019
B04550,Data Mining,Tanenbaum,Pearson,2022
B04551,Artificial Intelligence,Cormen,Oxford,2021
B04552,Data Structures,Cormen,Wiley,2020
B04553,Cloud Computing,Goodfellow,Wiley,2020
B04554,Algorithms,Ross,Wiley,2026
B04555,Big Data,Galvin,Wiley,2014
B04556,Microprocessors,Silberschatz,Springer,2026
B04557,Data Mining,Silberschatz,McGraw Hill,2011
B04558,Compiler Design,Silberschatz,Oxford,2013
B04559,Machine Learning,Galvin,Wiley,2014
B04560,Operating Systems,Ross,Pearson,2022
B04561,Python Programming,Galvin,Wiley,2025
B04562,Data Mining,Korth,McGraw Hill,2010
B04563,Artificial Intelligence,Stallings,Wiley,2026
B04564,Microprocessors,Tanenbaum,Springer,2011
B04565,Computer Networks,Sutton,Pearson,2011
B04566,Data Structures,Silberschatz,Pearson,2012
B04567,Machine Learning,Galvin,Oxford,2016
B04568,Big Data,Korth,Wiley,2010
B04569,Algorithms,Silberschatz,Springer,2026
B04570,Data Structures,Goodfellow,Oxford,2020
B04571,Database Management Systems,Galvin,Wiley,2012
B04572,Java Programming,Silberschatz,McGraw Hill,2020
B04573,Data Structures,James,Wiley,2020
B04574,Machine Learning,Korth,Wiley,2010
B04575,Artificial Intelligence,Galvin,Oxford,2026
B04576,Data Structures,Tanenbaum,Oxford,2011
B04577,Deep Learning,Korth,Pearson,2015
B04578,Microprocessors,Silberschatz,Wiley,2014
B04579,Discrete Mathematics,Ross,Wiley,2022
B04580,Operating Systems,Cormen,Pearson,2014
B04581,Database Management Systems,Galvin,Oxford,2012
B04582,Java Programming,James,Springer,2018
B04583,Digital Logic,James,Wiley,2020
B04584,Microprocessors,Tanenbaum,Oxford,2017
B04585,Computer Networks,James,Springer,2025
B04586,Algorithms,Silberschatz,Wiley,2026
B04587,Java Programming,Tanenbaum,Oxford,2014
B04588,Algorithms,Galvin,Oxford,2014
B04589,Compiler Design,Goodfellow,Springer,2018
B04590,Algorithms,Korth,Wiley,2013
B04591,Discrete Mathematics,Tanenbaum,Pearson,2018
B04592,Python Programming,Stallings,Pearson,2013
B04593,Database Management Systems,Stallings,Oxford,2023
B04594,Database Management Systems,Stallings,Pearson,2010
B04595,Java Programming,Goodfellow,Oxford,2022
B04596,Microprocessors,Ross,Oxford,2024
B04597,Java Programming,Korth,Oxford,2017
B04598,Digital Logic,James,Springer,2010
B04599,Algorithms,Stallings,Springer,2010
B04600,Big Data,Silberschatz,Pearson,2016
B04601,Statistics,Tanenbaum,McGraw Hill,2025
B04602,Compiler Design,Tanenbaum,Springer,2024
B04603,Microprocessors,Silberschatz,Springer,2026
B04604,Database Management Systems,Tanenbaum,Springer,2023
B04605,Big Data,Tanenbaum,McGraw Hill,2012
B04606,Deep Learning,Cormen,McGraw Hill,2026
B04607,Python Programming,Goodfellow,McGraw Hill,2021
B04608,Operating Systems,Goodfellow,Wiley,2016
B04609,Cyber Security,Tanenbaum,Oxford,2010
B04610,Deep Learning,Korth,McGraw Hill,2019
B04611,Algorithms,Ross,McGraw Hill,2025
B04612,Operating Systems,Silberschatz,Pearson,2010
B04613,Algorithms,Goodfellow,McGraw Hill,2025
B04614,Data Structures,Galvin,Pearson,2020
B04615,Data Structures,James,Oxford,2015
B04616,Machine Learning,James,McGraw Hill,2024
B04617,Python Programming,James,Springer,2019
B04618,Cyber Security,Korth,Oxford,2025
B04619,Statistics,Tanenbaum,McGraw Hill,2014
B04620,Data Mining,Galvin,Oxford,2025
B04621,Algorithms,Galvin,Wiley,2024
B04622,Cyber Security,Goodfellow,Springer,2015
B04623,Database Management Systems,Silberschatz,Pearson,2013
B04624,Discrete Mathematics,Tanenbaum,Pearson,2015
B04625,Compiler Design,Silberschatz,McGraw Hill,2019
B04626,Computer Networks,Cormen,Springer,2026
B04627,Operating Systems,Galvin,Springer,2016
B04628,Database Management Systems,James,Pearson,2014
B04629,Statistics,Cormen,Pearson,2017
B04630,Compiler Design,Ross,Wiley,2017
B04631,Computer Networks,Silberschatz,Oxford,2010
B04632,Cloud Computing,Silberschatz,Springer,2023
B04633,Algorithms,Silberschatz,Wiley,2011
B04634,Compiler Design,Cormen,Pearson,2024
B04635,Statistics,Galvin,McGraw Hill,2015
B04636,Deep Learning,Cormen,Springer,2014
B04637,Microprocessors,Korth,Oxford,2019
B04638,Python Programming,James,McGraw Hill,2023
B04639,Machine Learning,Goodfellow,Pearson,2021
B04640,Operating Systems,Goodfellow,Oxford,2021
B04641,Python Programming,Galvin,Wiley,2026
B04642,Cyber Security,Galvin,Springer,2012
B04643,Digital Logic,Tanenbaum,Oxford,2010
B04644,Machine Learning,James,Oxford,2023
B04645,Software Engineering,Korth,Wiley,2020
B04646,Python Programming,Ross,Oxford,2022
B04647,Big Data,Galvin,Springer,2025
B04648,Big Data,Ross,Pearson,2016
B04649,Microprocessors,Silberschatz,Oxford,2013
B04650,Operating Systems,Cormen,Springer,2016
B04651,Cyber Security,James,Wiley,2022
B04652,Cloud Computing,Ross,McGraw Hill,2023
B04653,Algorithms,Sutton,Springer,2021
B04654,Cyber Security,Goodfellow,McGraw Hill,2026
B04655,Database Management Systems,Sutton,Oxford,2019
B04656,Compiler Design,Cormen,Wiley,2024
B04657,Cloud Computing,James,Oxford,2010
B04658,Data Mining,Ross,Springer,2014
B04659,Java Programming,Goodfellow,Pearson,2017
B04660,Microprocessors,Goodfellow,McGraw Hill,2021
B04661,Python Programming,Ross,Springer,2013
B04662,Data Structures,Ross,Springer,2026
B04663,Software Engineering,Galvin,McGraw Hill,2025
B04664,Big Data,Silberschatz,Oxford,2013
B04665,Deep Learning,Ross,Wiley,2020
B04666,Cyber Security,Sutton,McGraw Hill,2011
B04667,Artificial Intelligence,Stallings,Pearson,2011
B04668,Microprocessors,Sutton,Pearson,2012
B04669,Digital Logic,James,McGraw Hill,2020
B04670,Statistics,Goodfellow,Wiley,2023
B04671,Operating Systems,Stallings,McGraw Hill,2025
B04672,Microprocessors,Galvin,Oxford,2026
B04673,Algorithms,Sutton,Oxford,2022
B04674,Algorithms,Goodfellow,McGraw Hill,2014
B04675,Cloud Computing,Sutton,Pearson,2017
B04676,Cloud Computing,Goodfellow,McGraw Hill,2011
B04677,Deep Learning,Korth,McGraw Hill,2022
B04678,Database Management Systems,Sutton,McGraw Hill,2020
B04679,Microprocessors,Goodfellow,Pearson,2013
B04680,Machine Learning,Ross,Springer,2019
B04681,Database Management Systems,Silberschatz,Pearson,2019
B04682,Operating Systems,Stallings,Wiley,2018
B04683,Operating Systems,Silberschatz,Pearson,2020
B04684,Computer Networks,Goodfellow,Oxford,2014
B04685,Data Structures,Silberschatz,Wiley,2014
B04686,Microprocessors,Goodfellow,Wiley,2016
B04687,Cyber Security,Goodfellow,Springer,2010
B04688,Data Structures,Korth,McGraw Hill,2013
B04689,Compiler Design,Ross,Wiley,2019
B04690,Cloud Computing,Galvin,Springer,2020
B04691,Data Mining,Ross,Springer,2018
B04692,Java Programming,Ross,Springer,2022
B04693,Computer Networks,Ross,Springer,2015
B04694,Statistics,James,McGraw Hill,2026
B04695,Discrete Mathematics,Ross,McGraw Hill,2016
B04696,Statistics,Tanenbaum,Oxford,2014
B04697,Compiler Design,Tanenbaum,Springer,2019
B04698,Deep Learning,Ross,Springer,2016
B04699,Machine Learning,Sutton,Wiley,2015
B04700,Cyber Security,Silberschatz,McGraw Hill,2016
B04701,Artificial Intelligence,Korth,Pearson,2023
B04702,Compiler Design,James,Springer,2020
B04703,Statistics,James,Springer,2012
B04704,Machine Learning,Tanenbaum,Pearson,2014
B04705,Artificial Intelligence,Ross,Pearson,2013
B04706,Software Engineering,Korth,Pearson,2020
B04707,Computer Networks,Sutton,Pearson,2011
B04708,Discrete Mathematics,James,McGraw Hill,2011
B04709,Python Programming,Ross,Wiley,2015
B04710,Machine Learning,Ross,Springer,2024
B04711,Algorithms,James,McGraw Hill,2025
B04712,Java Programming,Ross,Springer,2014
B04713,Algorithms,Silberschatz,Wiley,2012
B04714,Digital Logic,Korth,Pearson,2016
B04715,Artificial Intelligence,Goodfellow,Oxford,2017
B04716,Python Programming,James,Wiley,2024
B04717,Algorithms,Korth,McGraw Hill,2013
B04718,Data Mining,Galvin,Oxford,2012
B04719,Digital Logic,Ross,Wiley,2015
B04720,Java Programming,Goodfellow,Oxford,2021
B04721,Compiler Design,Ross,McGraw Hill,2024
B04722,Computer Networks,Cormen,Oxford,2023
B04723,Cyber Security,James,Springer,2020
B04724,Big Data,Galvin,Springer,2021
B04725,Cyber Security,Cormen,Springer,2026
B04726,Computer Networks,Stallings,Wiley,2018
B04727,Deep Learning,Korth,Wiley,2020
B04728,Python Programming,Stallings,Springer,2025
B04729,Microprocessors,Ross,Oxford,2019
B04730,Cyber Security,Goodfellow,Wiley,2023
B04731,Big Data,Ross,McGraw Hill,2012
B04732,Algorithms,Stallings,Oxford,2010
B04733,Discrete Mathematics,James,Pearson,2018
B04734,Big Data,Tanenbaum,Wiley,2026
B04735,Software Engineering,Cormen,McGraw Hill,2020
B04736,Java Programming,Cormen,Wiley,2015
B04737,Machine Learning,Sutton,McGraw Hill,2010
B04738,Data Structures,Tanenbaum,Springer,2011
B04739,Database Management Systems,James,McGraw Hill,2011
B04740,Database Management Systems,Galvin,Springer,2013
B04741,Compiler Design,Goodfellow,Wiley,2012
B04742,Deep Learning,Galvin,McGraw Hill,2011
B04743,Software Engineering,Galvin,Oxford,2014
B04744,Algorithms,Ross,McGraw Hill,2018
B04745,Software Engineering,Ross,McGraw Hill,2019
B04746,Cyber Security,Stallings,Wiley,2022
B04747,Data Mining,Silberschatz,Oxford,2023
B04748,Big Data,Korth,Wiley,2022
B04749,Algorithms,Goodfellow,Oxford,2022
B04750,Database Management Systems,Stallings,McGraw Hill,2015
B04751,Machine Learning,Korth,Pearson,2014
B04752,Artificial Intelligence,Sutton,Pearson,2017
B04753,Software Engineering,Sutton,Wiley,2014
B04754,Machine Learning,Korth,McGraw Hill,2024
B04755,Statistics,Tanenbaum,Wiley,2026
B04756,Big Data,Tanenbaum,McGraw Hill,2016
B04757,Operating Systems,Silberschatz,Oxford,2010
B04758,Algorithms,Galvin,McGraw Hill,2015
B04759,Python Programming,Korth,McGraw Hill,2021
B04760,Python Programming,Ross,Wiley,2017
B04761,Artificial Intelligence,Cormen,McGraw Hill,2014
B04762,Operating Systems,Goodfellow,Oxford,2017
B04763,Discrete Mathematics,Korth,Springer,2023
B04764,Artificial Intelligence,Goodfellow,Springer,2016
B04765,Cloud Computing,Cormen,McGraw Hill,2020
B04766,Operating Systems,Ross,Springer,2023
B04767,Database Management Systems,Silberschatz,Pearson,2015
B04768,Cloud Computing,Ross,Springer,2013
B04769,Microprocessors,Galvin,Springer,2020
B04770,Database Management Systems,Ross,Wiley,2018
B04771,Microprocessors,Silberschatz,McGraw Hill,2024
B04772,Deep Learning,Ross,Pearson,2012
B04773,Database Management Systems,Galvin,Oxford,2016
B04774,Operating Systems,Sutton,Springer,2022
B04775,Big Data,James,Springer,2013
B04776,Compiler Design,Galvin,Springer,2020
B04777,Cyber Security,Tanenbaum,Oxford,2021
B04778,Microprocessors,Cormen,Springer,2025
B04779,Big Data,Stallings,Pearson,2011
B04780,Software Engineering,Tanenbaum,Springer,2023
B04781,Software Engineering,Goodfellow,Wiley,2020
B04782,Software Engineering,Ross,Wiley,2026
B04783,Artificial Intelligence,Korth,McGraw Hill,2018
B04784,Java Programming,Silberschatz,McGraw Hill,2011
B04785,Big Data,James,Pearson,2018
B04786,Deep Learning,Stallings,McGraw Hill,2020
B04787,Operating Systems,Galvin,Wiley,2020
B04788,Computer Networks,Silberschatz,Wiley,2018
B04789,Java Programming,Tanenbaum,Springer,2022
B04790,Digital Logic,James,McGraw Hill,2017
B04791,Deep Learning,Galvin,Wiley,2017
B04792,Data Mining,Galvin,McGraw Hill,2010
B04793,Cyber Security,Stallings,Springer,2016
B04794,Database Management Systems,Ross,Pearson,2026
B04795,Microprocessors,James,Wiley,2025
B04796,Algorithms,Goodfellow,Wiley,2010
B04797,Python Programming,Galvin,Oxford,2024
B04798,Discrete Mathematics,Galvin,McGraw Hill,2022
B04799,Operating Systems,Stallings,Pearson,2022
B04800,Cloud Computing,Sutton,Oxford,2013
B04801,Cloud Computing,James,Oxford,2018
B04802,Database Management Systems,Korth,Wiley,2022
B04803,Computer Networks,Korth,McGraw Hill,2014
B04804,Operating Systems,Sutton,Springer,2017
B04805,Data Mining,Silberschatz,Springer,2020
B04806,Digital Logic,Galvin,Oxford,2026
B04807,Data Structures,Silberschatz,Oxford,2015
B04808,Statistics,Silberschatz,Wiley,2022
B04809,Python Programming,Ross,Springer,2024
B04810,Statistics,Cormen,Wiley,2021
B04811,Compiler Design,Ross,Oxford,2024
B04812,Java Programming,Ross,Springer,2023
B04813,Discrete Mathematics,James,Oxford,2017
B04814,Discrete Mathematics,James,Springer,2011
B04815,Machine Learning,James,Oxford,2026
B04816,Deep Learning,Silberschatz,McGraw Hill,2018
B04817,Database Management Systems,Tanenbaum,Pearson,2015
B04818,Operating Systems,Korth,McGraw Hill,2022
B04819,Algorithms,Stallings,McGraw Hill,2017
B04820,Operating Systems,Stallings,Oxford,2022
B04821,Artificial Intelligence,Sutton,McGraw Hill,2011
B04822,Big Data,Stallings,McGraw Hill,2023
B04823,Cyber Security,Tanenbaum,McGraw Hill,2021
B04824,Digital Logic,Goodfellow,Oxford,2015
B04825,Statistics,Galvin,Pearson,2016
B04826,Java Programming,James,Wiley,2018
B04827,Python Programming,Silberschatz,Pearson,2014
B04828,Python Programming,Galvin,Oxford,2014
B04829,Machine Learning,Cormen,Wiley,2022
B04830,Cloud Computing,Goodfellow,Pearson,2026
B04831,Compiler Design,Cormen,McGraw Hill,2011
B04832,Software Engineering,Silberschatz,Oxford,2020
B04833,Database Management Systems,Goodfellow,Wiley,2023
B04834,Algorithms,Ross,Pearson,2019
B04835,Python Programming,Stallings,Wiley,2019
B04836,Compiler Design,James,Wiley,2013
B04837,Compiler Design,Goodfellow,Oxford,2011
B04838,Software Engineering,Goodfellow,Springer,2026
B04839,Machine Learning,Cormen,Pearson,2018
B04840,Microprocessors,Goodfellow,McGraw Hill,2024
B04841,Cyber Security,Korth,Pearson,2012
B04842,Software Engineering,Korth,Wiley,2021
B04843,Cyber Security,Cormen,McGraw Hill,2010
B04844,Discrete Mathematics,Tanenbaum,Oxford,2026
B04845,Algorithms,James,Springer,2011
B04846,Machine Learning,Tanenbaum,Wiley,2015
B04847,Digital Logic,Galvin,Pearson,2017
B04848,Machine Learning,James,Springer,2025
B04849,Discrete Mathematics,Goodfellow,Pearson,2018
B04850,Cloud Computing,Korth,Pearson,2026
B04851,Operating Systems,Stallings,Springer,2021
B04852,Cyber Security,Ross,Oxford,2018
B04853,Database Management Systems,Stallings,Pearson,2011
B04854,Computer Networks,Silberschatz,McGraw Hill,2015
B04855,Java Programming,Stallings,McGraw Hill,2013
B04856,Deep Learning,Tanenbaum,Pearson,2013
B04857,Cyber Security,Goodfellow,Oxford,2012
B04858,Data Structures,Stallings,Wiley,2016
B04859,Deep Learning,Stallings,Oxford,2018
B04860,Data Mining,Stallings,McGraw Hill,2016
B04861,Deep Learning,Galvin,McGraw Hill,2016
B04862,Deep Learning,James,McGraw Hill,2020
B04863,Digital Logic,Galvin,Pearson,2018
B04864,Compiler Design,Galvin,Wiley,2020
B04865,Microprocessors,Cormen,Springer,2018
B04866,Data Mining,Cormen,McGraw Hill,2021
B04867,Cloud Computing,James,McGraw Hill,2019
B04868,Discrete Mathematics,Cormen,Wiley,2023
B04869,Discrete Mathematics,Stallings,McGraw Hill,2019
B04870,Computer Networks,Galvin,Pearson,2013
B04871,Database Management Systems,James,McGraw Hill,2015
B04872,Software Engineering,Silberschatz,McGraw Hill,2012
B04873,Data Mining,Ross,McGraw Hill,2025
B04874,Machine Learning,Tanenbaum,Oxford,2021
B04875,Machine Learning,Sutton,Pearson,2013
B04876,Cyber Security,Goodfellow,Wiley,2017
B04877,Deep Learning,Sutton,Springer,2010
B04878,Artificial Intelligence,Stallings,Springer,2023
B04879,Database Management Systems,Sutton,McGraw Hill,2022
B04880,Cyber Security,Ross,Pearson,2013
B04881,Python Programming,Cormen,Springer,2017
B04882,Java Programming,Cormen,Springer,2020
